Transaction_ID,Date,Product_Category,Unit_Price,Quantity,Shipping_Cost,Shipping_Method,Customer_Rating
TRX-12986,2023-08-25,Smartwatch,1439.02,41,12.39,Overnight,2.0
TRX-12987,2023-09-17,Monitor,1038.82,42,36.02,International,2.0
TRX-12988,2023-06-08,Laptop,401.91,49,34.41,International,5.0
TRX-12989,2023-12-23,Tablet,256.46,10,31.24,Standard Ground,4.0
TRX-12990,2023-05-28,Laptop,1599.1,19,38.46,Overnight,2.0
TRX-12991,2023-09-17,Tablet,1231.66,32,46.45,Express,3.0
TRX-12992,2023-01-09,Smartwatch,1465.68,50,8.97,International,2.0
TRX-12993,2023-10-07,Monitor,1825.91,9,39.35,Express,
TRX-12994,2023-05-18,Tablet,1564.59,13,30.83,Standard Ground,1.0
TRX-12995,2023-10-04,Laptop,1306.37,36,22.72,Overnight,4.0
TRX-12996,2023-09-10,Tablet,,28,35.82,International,1.0
TRX-12997,2023-07-25,Tablet,,42,48.53,International,
TRX-12998,2023-04-20,Laptop,525.5,39,16.74,International,2.0
TRX-12999,2023-12-08,Smartwatch,73.13,1,34.62,Express,3.0
TRX-13000,2023-02-04,Laptop,1928.01,43,40.72,Express,4.0
TRX-13001,2023-01-25,Monitor,1727.37,11,13.76,Express,4.0
TRX-13002,2023-01-18,Tablet,819.19,18,12.62,International,4.0
TRX-13003,2023-02-07,Monitor,205.02,41,23.6,Overnight,4.0
TRX-13004,2023-03-21,Smartwatch,1582.07,33,23.77,Express,4.0
TRX-13005,2023-12-25,Smartphone,1544.22,36,27.51,,2.0
TRX-13006,2023-08-08,Smartphone,892.52,31,38.1,Standard Ground,1.0
TRX-13007,2023-11-20,Monitor,440.0,45,47.65,Express,2.0
TRX-13008,2023-01-17,Laptop,1439.19,9,6.75,Standard Ground,5.0
TRX-13009,2023-05-05,Monitor,1631.8,6,30.21,Express,4.0
TRX-13010,2023-10-05,Headphones,1937.57,45,34.6,Express,5.0
TRX-13011,2023-06-30,Laptop,1705.44,6,15.84,Standard Ground,1.0
TRX-13012,2023-05-18,Headphones,1794.32,24,35.06,Overnight,5.0
TRX-13013,2023-05-13,Tablet,127.32,39,10.45,International,1.0
TRX-13014,2023-07-12,Tablet,1077.44,35,38.84,International,3.0
TRX-13015,2023-11-14,Monitor,513.08,48,38.3,Standard Ground,5.0
TRX-13016,2023-01-09,Laptop,1566.31,15,18.6,Standard Ground,1.0
TRX-13017,2023-08-10,Tablet,380.71,23,10.4,International,3.0
TRX-13018,2023-05-04,Smartwatch,154.95,39,38.93,Express,3.0
TRX-13019,2023-10-13,Headphones,790.52,39,13.63,Standard Ground,2.0
TRX-13020,2023-03-31,Headphones,744.04,50,20.79,International,2.0
TRX-13021,2023-09-08,Tablet,1992.74,50,26.37,Standard Ground,
TRX-13022,2023-01-14,Headphones,1086.76,21,49.57,Overnight,2.0
TRX-13023,2023-03-30,Laptop,556.02,10,47.95,Standard Ground,1.0
TRX-13024,2023-04-20,Headphones,1313.42,29,11.8,Standard Ground,3.0
TRX-13025,2023-09-02,Smartwatch,1013.85,22,8.09,Overnight,3.0
TRX-13026,2023-09-22,Monitor,244.04,8,34.25,International,2.0
TRX-13027,2023-07-29,Headphones,1316.17,5,38.35,Standard Ground,1.0
TRX-13028,2023-02-11,Smartwatch,395.99,36,20.42,International,4.0
TRX-13029,2023-12-04,Smartphone,845.63,10,20.24,International,3.0
TRX-13030,2023-08-29,Monitor,704.21,6,31.58,Overnight,3.0
TRX-13031,2023-10-06,Laptop,1666.51,27,46.02,Overnight,5.0
TRX-13032,2023-01-15,Smartphone,1126.47,46,27.16,Overnight,5.0
TRX-13033,2023-09-26,Headphones,1506.08,11,47.18,Overnight,4.0
TRX-13034,2023-07-03,Smartphone,1465.52,44,29.71,Standard Ground,3.0
TRX-13035,2023-12-28,Smartwatch,1586.15,9,34.7,Overnight,1.0
TRX-13036,2023-03-04,Monitor,539.63,39,45.07,Overnight,2.0
TRX-13037,2023-05-21,Smartwatch,485.07,9,18.66,International,3.0
TRX-13038,2023-01-20,Monitor,1757.51,9,45.25,Express,4.0
TRX-13039,2023-03-13,Headphones,123.03,37,36.89,Standard Ground,2.0
TRX-13040,2023-07-12,Laptop,1424.74,13,38.82,,
TRX-13041,2023-01-06,Tablet,1205.18,24,5.29,Express,1.0
TRX-13042,2023-02-18,Headphones,307.31,16,43.23,Express,3.0
TRX-13043,2023-08-16,Smartwatch,888.91,23,26.01,Standard Ground,2.0
TRX-13044,2023-01-31,Monitor,1311.39,43,25.61,Overnight,2.0
TRX-13045,2023-04-25,Smartphone,1655.67,42,46.75,Standard Ground,4.0
TRX-13046,2023-05-30,Laptop,386.78,32,41.14,International,5.0
TRX-13047,2023-07-03,Laptop,268.94,36,25.88,Overnight,3.0
TRX-13048,2023-10-17,Smartphone,761.54,38,30.87,Express,5.0
TRX-13049,2023-04-05,Laptop,493.53,27,6.31,International,4.0
TRX-13050,2023-12-20,Laptop,1903.63,38,43.66,Express,1.0
TRX-13051,2023-06-01,Laptop,1006.08,22,46.05,Standard Ground,1.0
TRX-13052,2023-11-01,Laptop,635.39,44,34.92,,3.0
TRX-13053,2023-08-06,Headphones,1496.39,34,12.55,Overnight,1.0
TRX-13054,2023-11-04,Smartphone,1031.6,47,38.8,Standard Ground,2.0
TRX-13055,2023-05-06,Smartphone,901.74,37,7.96,Overnight,4.0
TRX-13056,2023-09-13,Laptop,1259.22,20,23.94,,4.0
TRX-13057,2023-12-21,Tablet,188.46,42,46.96,Standard Ground,4.0
TRX-13058,2023-03-27,Smartwatch,1853.14,35,23.39,International,1.0
TRX-13059,2023-05-29,Monitor,302.74,41,15.51,Standard Ground,4.0
TRX-13060,2023-01-19,Smartphone,886.86,22,6.82,Overnight,2.0
TRX-13061,2023-03-17,Smartphone,435.75,2,35.94,Express,4.0
TRX-13062,2023-11-15,Smartwatch,,14,15.91,Express,1.0
TRX-13063,2023-06-06,Laptop,821.67,38,41.6,Standard Ground,
TRX-13064,2023-09-29,Smartwatch,1157.55,46,28.76,International,2.0
TRX-13065,2023-07-29,Headphones,336.93,48,48.5,Express,1.0
TRX-13066,2023-08-12,Smartphone,1482.37,29,17.01,Express,4.0
TRX-13067,2023-06-06,Laptop,1315.49,16,17.32,Overnight,1.0
TRX-13068,2023-12-09,Tablet,628.7,43,32.07,International,4.0
TRX-13069,2023-09-21,Smartphone,1681.94,41,27.41,Overnight,2.0
TRX-13070,2023-12-02,Monitor,291.09,1,30.28,Overnight,3.0
TRX-13071,2023-10-30,Headphones,1341.86,10,14.1,International,2.0
TRX-13072,2023-02-07,Smartwatch,1702.63,42,19.26,Express,5.0
TRX-13073,2023-05-01,Smartphone,1324.11,27,45.67,Express,2.0
TRX-13074,2023-05-06,Smartwatch,805.91,45,17.84,Express,4.0
TRX-13075,2023-04-24,Laptop,451.6,32,26.08,Express,2.0
TRX-13076,2023-04-04,Smartphone,653.83,23,11.21,International,1.0
TRX-13077,2023-10-19,Headphones,761.28,29,41.34,International,2.0
TRX-13078,2023-07-18,Headphones,78.81,41,8.84,Standard Ground,1.0
TRX-13079,2023-02-04,Smartphone,448.71,1,37.28,,5.0
TRX-13080,2023-01-13,Tablet,901.53,13,34.61,Express,3.0
TRX-13081,2023-12-06,Laptop,983.13,20,19.78,Overnight,3.0
TRX-13082,2023-07-29,Tablet,1963.68,1,48.96,Express,2.0
TRX-13083,2023-11-05,Laptop,1592.02,15,41.68,Overnight,5.0
TRX-13084,2023-02-09,Headphones,1050.47,26,20.6,Overnight,4.0
TRX-13085,2023-07-19,Smartwatch,1624.77,33,16.89,Overnight,2.0
TRX-13086,2023-04-20,Tablet,1781.76,32,48.04,Overnight,4.0
TRX-13087,2023-01-14,Tablet,835.21,19,21.31,International,4.0
TRX-13088,2023-09-11,Monitor,121.98,50,40.3,Express,4.0
TRX-13089,2023-10-03,Laptop,1524.83,3,42.35,Overnight,2.0
TRX-13090,2023-06-21,Laptop,1566.06,25,15.63,Overnight,5.0
TRX-13091,2023-11-05,Smartphone,618.1,13,28.3,Standard Ground,5.0
TRX-13092,2023-04-07,Laptop,1145.58,24,44.27,Overnight,2.0
TRX-13093,2023-05-20,Headphones,1666.81,9,14.64,Express,2.0
TRX-13094,2023-10-26,Laptop,106.9,27,33.92,International,5.0
TRX-13095,2023-01-23,Laptop,313.85,46,29.26,Express,1.0
TRX-13096,2023-01-07,Monitor,1648.13,14,15.32,Overnight,2.0
TRX-13097,2023-05-17,Monitor,697.85,40,14.49,Overnight,2.0
TRX-13098,2023-08-10,Headphones,204.32,39,44.28,International,4.0
TRX-13099,2023-11-01,Headphones,1784.53,26,38.31,International,3.0
TRX-13100,2023-03-13,Headphones,855.64,29,29.59,International,5.0
TRX-13101,2023-09-27,Smartwatch,,28,27.92,Overnight,5.0
TRX-13102,2023-10-03,Monitor,729.22,45,15.95,Express,5.0
TRX-13103,2023-07-10,Headphones,815.87,11,8.0,Standard Ground,5.0
TRX-13104,2023-09-22,Smartwatch,481.81,42,39.85,Express,2.0
TRX-13105,2023-05-22,Headphones,851.59,35,21.21,Overnight,4.0
TRX-13106,2023-12-14,Laptop,1798.54,2,39.25,Express,
TRX-13107,2023-06-04,Headphones,410.98,35,40.38,International,3.0
TRX-13108,2023-05-10,Headphones,987.26,3,34.49,International,5.0
TRX-13109,2023-03-18,Tablet,1897.86,39,46.27,Express,1.0
TRX-13110,2023-08-04,Laptop,960.66,6,38.59,Express,
TRX-13111,2023-11-06,Smartphone,833.0,28,38.54,Express,4.0
TRX-13112,2023-12-13,Tablet,136.0,2,35.67,International,3.0
TRX-13113,2023-08-18,Laptop,1171.16,20,8.98,Standard Ground,5.0
TRX-13114,2023-03-19,Laptop,1766.03,46,23.84,International,2.0
TRX-13115,2023-03-06,Headphones,262.84,37,42.98,Overnight,3.0
TRX-13116,2023-07-07,Headphones,1889.39,26,33.52,International,
TRX-13117,2023-07-30,Smartphone,596.88,47,38.61,International,4.0
TRX-13118,2023-10-17,Monitor,1775.01,18,40.83,Standard Ground,3.0
TRX-13119,2023-10-06,Laptop,1307.42,35,41.58,Express,5.0
TRX-13120,2023-02-21,Monitor,1175.64,35,33.57,International,3.0
TRX-13121,2023-01-23,Smartwatch,1927.01,14,15.1,International,5.0
TRX-13122,2023-04-14,Smartwatch,1120.77,27,45.44,Overnight,
TRX-13123,2023-09-21,Tablet,1224.47,24,48.58,Standard Ground,4.0
TRX-13124,2023-06-05,Smartwatch,838.34,1,28.23,Express,4.0
TRX-13125,2023-12-07,Smartphone,745.89,46,6.01,Standard Ground,4.0
TRX-13126,2023-11-27,Monitor,60.06,18,42.32,Overnight,2.0
TRX-13127,2023-11-21,Smartphone,585.99,14,17.45,Standard Ground,4.0
TRX-13128,2023-05-18,Tablet,181.74,36,39.47,Overnight,5.0
TRX-13129,2023-01-01,Headphones,501.83,11,8.64,Express,3.0
TRX-13130,2023-10-03,Headphones,1229.4,4,33.53,International,4.0
TRX-13131,2023-09-30,Smartwatch,1289.73,34,19.58,Express,1.0
TRX-13132,2023-09-20,Monitor,1070.19,17,46.54,Standard Ground,2.0
TRX-13133,2023-06-20,Monitor,1517.42,13,11.17,Overnight,5.0
TRX-13134,2023-08-24,Smartwatch,1187.43,6,5.46,International,2.0
TRX-13135,2023-07-13,Smartphone,334.53,28,37.63,Express,2.0
TRX-13136,2023-11-23,Tablet,511.02,46,18.75,Overnight,2.0
TRX-13137,2023-08-14,Smartphone,1488.23,26,44.98,International,4.0
TRX-13138,2023-09-06,Laptop,765.91,40,22.52,Standard Ground,2.0
TRX-13139,2023-05-28,Smartwatch,1317.35,41,45.7,International,3.0
TRX-13140,2023-11-24,Smartwatch,1032.39,26,33.1,Overnight,1.0
TRX-13141,2023-01-20,Headphones,468.57,48,6.93,Overnight,4.0
TRX-13142,2023-11-07,Tablet,1868.74,24,29.32,Express,2.0
TRX-13143,2023-03-23,Smartphone,1603.96,28,12.4,Overnight,5.0
TRX-13144,2023-03-26,Laptop,1718.04,14,14.0,Overnight,3.0
TRX-13145,2023-05-18,Smartphone,1255.95,2,7.15,International,3.0
TRX-13146,2023-10-17,Monitor,1990.16,27,43.59,Overnight,4.0
TRX-13147,2023-12-10,Laptop,652.12,28,15.98,Express,1.0
TRX-13148,2023-09-04,Smartwatch,1760.51,23,30.55,Overnight,3.0
TRX-13149,2023-08-15,Smartphone,88.13,17,6.51,Standard Ground,4.0
TRX-13150,2023-06-28,Monitor,1014.86,23,48.69,International,1.0
TRX-13151,2023-03-24,Tablet,633.67,2,36.73,International,5.0
TRX-13152,2023-07-04,Smartphone,1781.64,21,46.12,Express,4.0
TRX-13153,2023-04-09,Smartwatch,1260.43,18,38.65,Standard Ground,4.0
TRX-13154,2023-12-05,Tablet,1060.29,35,11.31,Overnight,3.0
TRX-13155,2023-01-06,Tablet,82.56,5,21.6,Overnight,3.0
TRX-13156,2023-09-21,Tablet,696.08,1,21.11,Overnight,3.0
TRX-13157,2023-05-06,Monitor,1081.88,15,42.98,,1.0
TRX-13158,2023-05-29,Smartphone,75.79,36,48.28,Express,4.0
TRX-13159,2023-06-08,Smartphone,416.03,27,24.27,International,5.0
TRX-13160,2023-09-10,Headphones,973.29,24,7.19,Express,3.0
TRX-13161,2023-05-31,Monitor,1710.11,40,38.56,Overnight,
TRX-13162,2023-01-16,Tablet,1328.86,39,19.0,,
TRX-13163,2023-10-21,Smartwatch,1564.03,34,23.33,Express,3.0
TRX-13164,2023-09-29,Tablet,509.81,31,25.16,Overnight,1.0
TRX-13165,2023-10-12,Smartphone,525.97,11,10.65,Overnight,
TRX-13166,2023-03-31,Smartwatch,142.61,34,7.8,International,2.0
TRX-13167,2023-11-01,Monitor,556.86,3,43.91,Express,1.0
TRX-13168,2023-11-05,Laptop,894.24,47,28.15,Express,1.0
TRX-13169,2023-01-05,Tablet,440.07,5,30.42,Standard Ground,5.0
TRX-13170,2023-09-28,Laptop,318.11,33,47.82,International,5.0
TRX-13171,2023-09-15,Monitor,373.69,15,32.64,Express,5.0
TRX-13172,2023-05-25,Monitor,1533.52,41,24.97,Standard Ground,5.0
TRX-13173,2023-05-22,Monitor,466.81,37,37.21,Overnight,5.0
TRX-13174,2023-06-17,Smartwatch,681.22,43,39.92,Overnight,
TRX-13175,2023-06-25,Monitor,1971.89,31,30.03,Overnight,3.0
TRX-13176,2023-04-19,Smartphone,170.97,10,17.79,Express,4.0
TRX-13177,2024-01-01,Monitor,619.77,34,18.49,Overnight,2.0
TRX-13178,2023-05-27,Smartphone,1267.31,47,25.53,Standard Ground,3.0
TRX-13179,2023-01-05,Smartphone,92.97,49,41.0,International,3.0
TRX-13180,2023-07-20,Smartwatch,756.37,13,49.0,,
TRX-13181,2023-02-18,Monitor,1932.8,28,36.32,Overnight,4.0
TRX-13182,2023-08-15,Tablet,1411.57,7,21.84,Standard Ground,5.0
TRX-13183,2023-10-13,Smartphone,1156.99,10,26.89,Express,5.0
TRX-13184,2023-07-08,Smartwatch,1632.2,31,31.09,,1.0
TRX-13185,2023-01-26,Smartphone,1637.33,49,19.3,Overnight,3.0
TRX-13186,2023-06-04,Smartwatch,356.36,29,28.4,Overnight,3.0
TRX-13187,2023-03-11,Smartphone,462.52,37,8.54,Overnight,5.0
TRX-13188,2023-05-10,Headphones,1111.4,50,14.32,International,2.0
TRX-13189,2023-10-14,Tablet,757.71,4,28.94,International,5.0
TRX-13190,2023-11-26,Smartphone,455.76,22,45.68,Overnight,2.0
TRX-13191,2023-04-14,Headphones,288.87,38,12.63,Standard Ground,5.0
TRX-13192,2023-12-03,Tablet,389.93,43,17.38,International,5.0
TRX-13193,2023-10-20,Tablet,1908.94,10,39.93,Express,5.0
TRX-13194,2023-08-29,Monitor,1308.24,49,38.56,Overnight,3.0
TRX-13195,2023-02-12,Smartwatch,1693.85,15,13.49,Express,2.0
TRX-13196,2023-08-03,Headphones,1508.73,37,24.59,International,5.0
TRX-13197,2023-10-19,Smartphone,875.66,30,33.94,,2.0
TRX-13198,2023-12-09,Tablet,,33,23.27,Overnight,5.0
TRX-13199,2023-05-05,Smartwatch,794.62,34,46.41,,3.0
TRX-13200,2023-01-27,Tablet,961.4,15,31.53,,1.0
TRX-13201,2023-01-24,Monitor,1009.05,46,28.79,Express,1.0
TRX-13202,2023-12-10,Tablet,1254.19,37,39.51,Standard Ground,2.0
TRX-13203,2023-05-04,Laptop,1947.09,45,13.12,,2.0
TRX-13204,2023-05-06,Smartwatch,1903.04,13,46.13,Express,3.0
TRX-13205,2023-06-30,Monitor,593.68,1,34.42,,3.0
TRX-13206,2023-06-13,Tablet,1817.1,29,23.66,Express,1.0
TRX-13207,2023-03-19,Tablet,62.09,13,20.1,Express,2.0
TRX-13208,2023-03-23,Monitor,1700.86,18,28.25,Overnight,4.0
TRX-13209,2023-08-19,Headphones,1683.31,6,32.07,Standard Ground,3.0
TRX-13210,2023-01-10,Monitor,1505.13,45,10.68,Standard Ground,3.0
TRX-13211,2023-07-10,Headphones,1526.44,31,5.42,Overnight,3.0
TRX-13212,2023-03-16,Monitor,1154.87,45,48.19,Standard Ground,
TRX-13213,2023-03-25,Monitor,805.73,48,17.86,Express,
TRX-13214,2023-04-12,Tablet,738.57,11,41.98,Express,2.0
TRX-13215,2023-11-28,Smartphone,973.48,32,18.21,Standard Ground,2.0
TRX-13216,2023-04-30,Laptop,95.6,28,8.06,Overnight,3.0
TRX-13217,2023-01-15,Smartwatch,1354.68,38,13.11,Standard Ground,4.0
TRX-13218,2023-10-01,Headphones,577.21,44,47.33,Standard Ground,5.0
TRX-13219,2023-10-27,Smartphone,1605.35,31,30.51,Express,1.0
TRX-13220,2023-08-12,Smartwatch,1974.75,38,31.35,Express,1.0
TRX-13221,2023-04-09,Laptop,749.86,21,49.82,Express,3.0
TRX-13222,2023-11-20,Monitor,596.17,8,23.92,Overnight,2.0
TRX-13223,2023-04-17,Tablet,85.31,28,29.49,Express,3.0
TRX-13224,2023-07-10,Smartwatch,1821.26,27,18.8,International,5.0
TRX-13225,2023-06-15,Headphones,1979.01,28,14.08,Overnight,2.0
TRX-13226,2023-10-06,Tablet,409.56,17,48.11,Standard Ground,1.0
TRX-13227,2023-11-27,Monitor,1723.3,39,15.86,Overnight,4.0
TRX-13228,2023-01-19,Smartphone,64.36,33,45.44,Overnight,4.0
TRX-13229,2023-05-27,Laptop,889.56,33,48.02,Standard Ground,3.0
TRX-13230,2023-10-02,Monitor,362.0,30,29.51,Overnight,1.0
TRX-13231,2023-08-06,Smartwatch,278.03,4,7.53,,1.0
TRX-13232,2023-12-04,Tablet,1365.93,13,44.15,Overnight,4.0
TRX-13233,2023-03-31,Tablet,62.11,1,46.13,Standard Ground,
TRX-13234,2023-07-06,Laptop,1442.78,17,49.68,Standard Ground,5.0
TRX-13235,2023-03-03,Smartwatch,1517.38,47,25.4,Express,2.0
TRX-13236,2023-11-10,Headphones,1207.31,37,9.42,Overnight,2.0
TRX-13237,2023-09-20,Smartwatch,67.26,49,39.87,Standard Ground,
TRX-13238,2023-12-06,Tablet,1381.53,10,42.64,International,2.0
TRX-13239,2023-01-23,Headphones,367.9,12,32.51,Standard Ground,4.0
TRX-13240,2023-11-05,Headphones,1165.32,40,45.81,Overnight,1.0
TRX-13241,2023-01-23,Monitor,326.68,19,21.3,Express,1.0
TRX-13242,2023-02-03,Smartphone,89.45,1,15.17,Standard Ground,1.0
TRX-13243,2023-04-28,Laptop,1172.68,47,45.04,Standard Ground,5.0
TRX-13244,2023-07-30,Monitor,1213.98,30,45.13,Express,4.0
TRX-13245,2023-01-24,Smartphone,495.87,24,13.48,Express,4.0
TRX-13246,2023-06-05,Monitor,716.73,5,7.2,,2.0
TRX-13247,2023-09-11,Smartwatch,1647.74,38,7.84,Overnight,4.0
TRX-13248,2023-08-05,Smartwatch,,31,31.42,International,3.0
TRX-13249,2023-06-09,Laptop,477.39,48,31.37,International,2.0
TRX-13250,2023-11-14,Headphones,1685.02,10,11.35,International,5.0
TRX-13251,2023-03-05,Laptop,1105.47,44,43.07,International,
TRX-13252,2023-04-25,Smartphone,1413.98,40,41.59,International,2.0
TRX-13253,2023-10-14,Smartphone,684.33,22,22.39,International,4.0
TRX-13254,2023-11-13,Monitor,1729.41,44,20.11,Overnight,2.0
TRX-13255,2023-11-14,Laptop,598.48,28,9.53,Overnight,2.0
TRX-13256,2023-02-15,Headphones,1103.1,39,41.87,Express,4.0
TRX-13257,2023-07-13,Monitor,1494.93,16,26.85,Express,3.0
TRX-13258,2023-08-16,Monitor,1233.99,19,41.73,Express,1.0
TRX-13259,2023-06-08,Smartwatch,1543.37,7,31.5,International,4.0
TRX-13260,2023-07-09,Monitor,1306.05,48,40.48,Overnight,1.0
TRX-13261,2023-03-12,Monitor,1307.01,26,29.46,International,3.0
TRX-13262,2023-12-06,Smartphone,1494.36,17,35.58,Overnight,
TRX-13263,2023-11-20,Tablet,1339.63,46,36.41,International,4.0
TRX-13264,2023-07-07,Laptop,564.81,12,19.2,International,2.0
TRX-13265,2023-04-30,Tablet,1913.09,7,49.98,Express,3.0
TRX-13266,2023-08-10,Smartwatch,1126.16,21,41.16,Express,
TRX-13267,2023-08-27,Tablet,1606.93,29,44.38,Overnight,3.0
TRX-13268,2023-10-31,Monitor,411.83,40,15.52,Overnight,5.0
TRX-13269,2023-03-18,Smartwatch,1331.43,11,41.97,Standard Ground,
TRX-13270,2023-07-07,Headphones,1849.6,10,47.97,International,5.0
TRX-13271,2023-06-06,Smartwatch,620.77,15,38.03,International,5.0
TRX-13272,2023-09-11,Tablet,565.83,23,49.38,Overnight,5.0
TRX-13273,2023-11-23,Smartwatch,547.33,23,35.89,Standard Ground,5.0
TRX-13274,2023-01-14,Laptop,1471.74,28,29.8,Standard Ground,
TRX-13275,2023-08-06,Tablet,884.09,22,8.02,International,4.0
TRX-13276,2023-01-10,Monitor,409.33,14,39.5,Express,5.0
TRX-13277,2023-03-09,Headphones,126.75,11,11.45,Overnight,4.0
TRX-13278,2023-05-31,Monitor,1068.71,16,39.57,Standard Ground,5.0
TRX-13279,2023-06-30,Smartwatch,1590.75,42,43.48,Express,5.0
TRX-13280,2023-12-03,Headphones,576.75,49,9.25,International,3.0
TRX-13281,2023-01-04,Tablet,1936.72,6,35.84,International,
TRX-13282,2023-11-09,Headphones,1059.24,36,26.7,Standard Ground,2.0
TRX-13283,2023-12-11,Monitor,1152.49,42,45.13,Overnight,2.0
TRX-13284,2023-08-16,Monitor,598.28,4,33.35,Overnight,5.0
TRX-13285,2023-11-13,Smartphone,1679.11,50,44.76,Express,1.0
TRX-13286,2023-03-03,Smartphone,598.9,10,20.1,Standard Ground,4.0
TRX-13287,2023-12-15,Smartphone,518.29,44,15.74,Standard Ground,4.0
TRX-13288,2023-07-07,Monitor,1678.53,1,8.24,Standard Ground,5.0
TRX-13289,2023-03-30,Smartphone,1860.76,11,18.98,Standard Ground,1.0
TRX-13290,2023-09-17,Monitor,1831.87,20,48.0,International,1.0
TRX-13291,2023-06-01,Headphones,412.2,28,9.34,Overnight,3.0
TRX-13292,2023-07-31,Laptop,1517.69,4,49.06,Express,4.0
TRX-13293,2023-09-18,Headphones,1297.13,2,10.33,,3.0
TRX-13294,2023-12-17,Monitor,1159.36,14,8.72,Overnight,3.0
TRX-13295,2023-11-19,Monitor,878.46,45,19.99,International,2.0
TRX-13296,2023-11-02,Smartwatch,1502.69,2,44.71,International,4.0
TRX-13297,2023-10-17,Laptop,1116.77,12,41.11,International,4.0
TRX-13298,2023-11-28,Laptop,167.07,31,10.29,Standard Ground,1.0
TRX-13299,2023-06-08,Laptop,1007.78,10,42.82,Express,5.0
TRX-13300,2023-02-04,Monitor,758.92,29,24.23,International,3.0
TRX-13301,2023-11-04,Tablet,1014.66,41,11.38,Standard Ground,4.0
TRX-13302,2023-08-07,Tablet,111.1,1,23.17,Overnight,1.0
TRX-13303,2023-09-25,Monitor,1167.07,39,8.36,International,1.0
TRX-13304,2023-03-18,Tablet,600.78,2,34.38,International,2.0
TRX-13305,2023-07-18,Monitor,1009.8,33,49.23,Express,3.0
TRX-13306,2023-12-25,Monitor,621.9,20,18.93,Express,3.0
TRX-13307,2023-06-07,Monitor,1259.63,2,32.96,Express,4.0
TRX-13308,2023-04-14,Laptop,64.05,1,30.66,International,2.0
TRX-13309,2023-08-12,Tablet,397.05,4,42.54,Standard Ground,
TRX-13310,2023-08-07,Monitor,353.17,35,41.1,International,3.0
TRX-13311,2023-03-23,Laptop,1264.34,4,25.56,Standard Ground,2.0
TRX-13312,2023-09-30,Smartwatch,794.09,48,19.19,Standard Ground,5.0
TRX-13313,2023-05-08,Monitor,455.47,14,13.66,Overnight,4.0
TRX-13314,2023-06-17,Headphones,1501.92,27,26.68,Express,1.0
TRX-13315,2023-05-11,Laptop,843.58,5,35.96,,3.0
TRX-13316,2023-04-01,Smartphone,598.23,5,22.74,Overnight,2.0
TRX-13317,2023-05-21,Laptop,353.32,25,14.16,Express,3.0
TRX-13318,2023-10-19,Smartphone,312.04,30,42.67,Overnight,1.0
TRX-13319,2023-05-07,Headphones,1148.05,22,46.92,International,3.0
TRX-13320,2023-03-29,Smartphone,1223.74,42,13.28,Standard Ground,4.0
TRX-13321,2023-05-15,Tablet,109.17,39,44.44,International,5.0
TRX-13322,2023-02-17,Headphones,631.03,35,34.76,Standard Ground,2.0
TRX-13323,2023-08-19,Tablet,953.06,36,15.42,,4.0
TRX-13324,2023-05-29,Smartwatch,1151.47,46,30.91,Standard Ground,3.0
TRX-13325,2023-07-13,Monitor,1602.05,5,39.92,Standard Ground,
TRX-13326,2023-07-17,Monitor,638.57,30,31.82,Express,5.0
TRX-13327,2023-12-16,Smartphone,87.72,19,31.43,Overnight,3.0
TRX-13328,2023-06-23,Monitor,1324.69,32,14.5,Overnight,5.0
TRX-13329,2023-08-03,Headphones,1721.35,47,17.87,Standard Ground,4.0
TRX-13330,2023-09-11,Smartphone,1880.23,36,11.31,Express,2.0
TRX-13331,2023-11-14,Smartphone,1367.55,5,42.7,Express,4.0
TRX-13332,2023-02-23,Smartwatch,1959.24,46,7.81,Overnight,4.0
TRX-13333,2023-07-26,Tablet,478.43,28,21.44,International,1.0
TRX-13334,2023-12-21,Smartphone,601.79,16,7.4,Standard Ground,3.0
TRX-13335,2023-12-17,Smartphone,1702.11,45,36.28,International,1.0
TRX-13336,2023-10-07,Laptop,518.67,12,22.53,Overnight,4.0
TRX-13337,2023-01-10,Headphones,1320.21,33,43.22,International,2.0
TRX-13338,2023-01-14,Laptop,793.52,29,12.6,Standard Ground,2.0
TRX-13339,2023-06-17,Smartwatch,1017.07,41,49.38,Standard Ground,5.0
TRX-13340,2023-01-30,Monitor,1751.57,40,5.9,Express,2.0
